Year,Month,Day,Category,Material Type,Weight (lbs),Vendor,Date Updated,Cost,Notes
2014,sep,15,compost,c-organics,72656.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,oct,15,compost,c-organics,121892.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,nov,15,compost,c-organics,54948.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,dec,15,compost,c-organics,71768.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,jan,15,landfill,l-landfill,126240.0,mission trail,rg,1137.86,500 el camino real
2014,feb,15,landfill,l-landfill,131920.0,mission trail,rg,1137.86,500 el camino real
2014,mar,15,landfill,l-landfill,122880.0,mission trail,rg,1137.86,500 el camino real
2014,apr,15,landfill,l-landfill,153140.0,mission trail,rg,1137.86,500 el camino real
2014,may,15,landfill,l-landfill,165296.0,mission trail,rg,1137.86,500 el camino real
2014,jun,15,landfill,l-landfill,149620.0,mission trail,rg,1137.86,500 el camino real
2014,jul,15,landfill,l-landfill,68920.0,mission trail,rg,1137.86,500 el camino real
2014,aug,15,landfill,l-landfill,78220.0,mission trail,rg,1137.86,500 el camino real
2014,sep,15,landfill,l-landfill,95400.0,mission trail,rg,1137.86,500 el camino real
2014,oct,15,landfill,l-landfill,162600.0,mission trail,rg,1137.86,500 el camino real
2014,nov,15,landfill,l-landfill,127740.0,mission trail,rg,1137.86,500 el camino real
2014,dec,15,landfill,l-landfill,112132.0,mission trail,rg,1137.86,500 el camino real
2014,jan,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,feb,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,mar,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,apr,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,may,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,jun,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,jul,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,aug,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,sep,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,oct,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,nov,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2014,dec,15,compost,c-organics,36000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,aug,15,reuse,d-food recovery network,321.0,food recovery network,1/4/18,1137.86,500 el camino real
2015,sep,15,reuse,d-food recovery network,381.0,food recovery network,1/4/18,1137.86,500 el camino real
2015,oct,15,reuse,d-food recovery network,487.25,food recovery network,1/4/18,1137.86,500 el camino real
2015,nov,15,reuse,d-food recovery network,650.0,food recovery network,1/4/18,1137.86,500 el camino real
2015,dec,15,reuse,d-food recovery network,150.0,food recovery network,1/4/18,1137.86,500 el camino real
2015,jun,15,reuse,d-donations,13980.0,other,6/26/18,1137.86,500 el camino real
2015,dec,15,recycle,r-construction & demolition,3497.0,other,7/24/18,1137.86,500 el camino real
2015,jan,15,recycle,r-mixed recycling,50976.0,mission trail,rg,1137.86,500 el camino real
2015,feb,15,recycle,r-mixed recycling,57631.0,mission trail,rg,1137.86,500 el camino real
2015,mar,15,recycle,r-mixed recycling,65373.0,mission trail,rg,1137.86,500 el camino real
2015,apr,15,recycle,r-mixed recycling,81706.0,mission trail,rg,1137.86,500 el camino real
2015,may,15,recycle,r-mixed recycling,94619.0,mission trail,rg,1137.86,500 el camino real
2015,jun,15,recycle,r-mixed recycling,120178.0,mission trail,rg,1137.86,500 el camino real
2015,jul,15,recycle,r-mixed recycling,58063.0,mission trail,rg,1137.86,500 el camino real
2015,aug,15,recycle,r-mixed recycling,62658.0,mission trail,rg,1137.86,500 el camino real
2015,sep,15,recycle,r-mixed recycling,92585.0,mission trail,rg,1137.86,500 el camino real
2015,oct,15,recycle,r-mixed recycling,101345.0,mission trail,rg,1137.86,500 el camino real
2015,nov,15,recycle,r-mixed recycling,73666.0,mission trail,rg,1137.86,500 el camino real
2015,dec,15,recycle,r-mixed recycling,73696.0,mission trail,rg,1137.86,500 el camino real
2015,jan,15,compost,c-organics,78096.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,feb,15,compost,c-organics,84708.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,mar,15,compost,c-organics,71684.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,apr,15,compost,c-organics,57456.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,may,15,compost,c-organics,73948.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,jun,15,compost,c-organics,89600.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,jul,15,compost,c-organics,100716.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,aug,15,compost,c-organics,79092.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,sep,15,compost,c-organics,59028.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,oct,15,compost,c-organics,143032.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,nov,15,compost,c-organics,122836.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,dec,15,compost,c-organics,98876.0,mission trail,rg,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,jan,15,landfill,l-landfill,145060.0,mission trail,rg,1137.86,500 el camino real
2015,feb,15,landfill,l-landfill,149310.0,mission trail,rg,1137.86,500 el camino real
2015,mar,15,landfill,l-landfill,139612.0,mission trail,rg,1137.86,500 el camino real
2015,apr,15,landfill,l-landfill,151820.0,mission trail,rg,1137.86,500 el camino real
2015,may,15,landfill,l-landfill,130560.0,mission trail,rg,1137.86,500 el camino real
2015,jun,15,landfill,l-landfill,110000.0,mission trail,rg,1137.86,500 el camino real
2015,jul,15,landfill,l-landfill,85260.0,mission trail,rg,1137.86,500 el camino real
2015,aug,15,landfill,l-landfill,57000.0,mission trail,rg,1137.86,500 el camino real
2015,sep,15,landfill,l-landfill,90740.0,mission trail,rg,1137.86,500 el camino real
2015,oct,15,landfill,l-landfill,116040.0,mission trail,rg,1137.86,500 el camino real
2015,nov,15,landfill,l-landfill,97080.0,mission trail,rg,1137.86,500 el camino real
2015,dec,15,landfill,l-landfill,83180.0,mission trail,rg,1137.86,500 el camino real
2015,apr,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,jan,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,feb,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,mar,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,may,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,jun,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,jul,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,aug,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,sep,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,oct,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,nov,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2015,dec,15,compost,c-organics,72000.0,mission trail,10/10/18,1137.86,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2016,apr,7,compost,c-yardwaste,11740.0,mission trail,8/14/18,1083.05,30 yd organics box
2016,apr,14,compost,c-yardwaste,10800.0,mission trail,8/14/18,1043.1,30 yd organics box
2016,apr,20,compost,c-yardwaste,9380.0,mission trail,8/14/18,982.75,30 yd organics box
2016,apr,26,compost,c-yardwaste,8480.0,mission trail,8/14/18,944.5,30 yd organics box
2016,apr,1,compost,c-foodscraps,9390.0,mission trail,8/14/18,49.38,special 3 yd food scrap/compost material
2016,apr,4,compost,c-foodscraps,1800.0,mission trail,8/14/18,49.38,special 3 yd food scrap/compost material
2016,apr,6,compost,c-foodscraps,1800.0,mission trail,8/14/18,49.38,special 3 yd food scrap/compost material
2016,apr,8,compost,c-foodscraps,1800.0,mission trail,8/14/18,49.38,special 3 yd food scrap/compost material
2016,apr,26,compost,c-foodscraps,1800.0,mission trail,8/14/18,49.38,special 3 yd food scrap/compost material
2016,apr,27,compost,c-foodscraps,1800.0,mission trail,8/14/18,49.38,special 3 yd food scrap/compost material
2016,apr,28,compost,c-foodscraps,1800.0,mission trail,8/14/18,49.38,special 3 yd food scrap/compost material
2016,apr,29,compost,c-foodscraps,1800.0,mission trail,8/14/18,49.38,special 3 yd food scrap/compost material
2016,apr,15,compost,c-foodscraps,72000.0,mission trail,8/14/18,890.17,"3 yd food scrap/compost material, 5x/week"
2016,aug,4,compost,c-yardwaste,10240.0,mission trail,8/16/28,996.5,30 yd organics box
2016,aug,10,compost,c-yardwaste,10880.0,mission trail,8/16/28,1023.7,30 yd organics box
2016,aug,19,compost,c-yardwaste,16060.0,mission trail,8/16/28,1243.85,30 yd organics box
2016,aug,24,compost,c-yardwaste,8840.0,mission trail,8/16/28,937.0,30 yd organics box
2016,aug,29,compost,c-yardwaste,10280.0,mission trail,8/16/28,998.2,30 yd organics box
2016,aug,5,compost,c-foodscraps,1800.0,mission trail,8/16/28,37.79,special 3 yd food scrap
2016,aug,10,compost,c-foodscraps,1800.0,mission trail,8/16/28,37.79,special 3 yd food scrap
2016,aug,17,compost,c-foodscraps,1800.0,mission trail,8/16/28,37.79,special 3 yd food scrap
2016,aug,15,compost,c-foodscraps,72000.0,mission trail,8/16/28,741.75,"3 yd food scraps/compost material, 5x/week"
2016,dec,1,compost,c-yardwaste,11860.0,mission trail,8/16/28,1065.35,30 yd organics box
2016,dec,8,compost,c-yardwaste,9960.0,mission trail,8/16/28,984.6,30 yd organics box
2016,dec,14,compost,c-yardwaste,10360.0,mission trail,8/16/28,1001.6,30 yd organics box
2016,dec,19,compost,c-yardwaste,10420.0,mission trail,8/16/28,1004.15,30 yd organics box
2016,dec,15,compost,c-organics,48600.0,mission trail,8/17/18,4450.5,adjustment for mission trail organics (1/2 organics estimation based on 2016 estimates)
2016,dec,15,compost,c-foodscraps,72000.0,mission trail,8/17/18,1483.5,"500 el camino real, 3 yd food scraps, 5x/week"
2016,feb,2,compost,c-yardwaste,10620.0,mission trail,8/13/18,1035.45,30 yd organics box
2016,feb,8,compost,c-yardwaste,8580.0,mission trail,8/13/18,948.75,30 yd organics box
2016,feb,18,compost,c-yardwaste,10980.0,mission trail,8/13/18,1050.75,30 yd organics box
2016,feb,24,compost,c-yardwaste,11740.0,mission trail,8/13/18,1083.05,30 yd organics box
2016,feb,1,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,2,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,3,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,4,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,5,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,8,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,9,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,10,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,11,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,12,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,23,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,24,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,25,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,26,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,29,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd food scrap/compost material"
2016,feb,15,compost,c-foodscraps,72000.0,mission trail,8/13/18,890.17,"500 el camino real, 3 yd food scrap/compost material, 5x/week"
2016,jan,12,compost,c-yardwaste,14580.0,mission trail,8/13/18,1203.75,30 yd organics box
2016,jan,18,compost,c-yardwaste,11420.0,mission trail,8/13/18,1069.45,30 yd organics box
2016,jan,26,compost,c-yardwaste,8700.0,mission trail,8/13/18,953.85,30 yd organics box
2016,jan,6,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd scrap, compost material"
2016,jan,8,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd scrap, compost material"
2016,jan,13,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd scrap, compost material"
2016,jan,14,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd scrap, compost material"
2016,jan,15,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd scrap, compost material"
2016,jan,25,compost,c-foodscraps,1800.0,mission trail,8/13/18,49.38,"500 el camino real, special 3 yd scrap, compost material"
